Age,Income,Gender,Education,Purchased
18,50720,Male,Masters,0
22,29972,Female,Masters,0
58,53351,Female,Bachelors,1
29,56145,Female,Bachelors,0
43,107948,Male,Bachelors,0
63,109614,Female,Masters,0
51,108116,Female,PhD,0
66,76235,Male,Bachelors,1
31,34855,Female,PhD,0
43,56169,Female,Masters,0
62,66404,Female,Masters,0
44,39569,Female,Masters,1
26,74437,Male,Masters,1
43,68506,Male,PhD,0
64,45738,Female,PhD,1
39,26772,Female,Bachelors,1
64,110410,Female,PhD,1
47,39731,Female,PhD,1
60,30131,Male,PhD,0
65,86324,Male,Bachelors,0
34,74097,Male,PhD,1
43,101720,Female,PhD,1
53,116433,Female,PhD,1
18,22889,Female,Masters,1
25,29569,Male,PhD,1
66,107193,Male,Bachelors,1
52,95677,Male,Bachelors,1
69,105192,Male,Bachelors,0
32,107154,Male,Bachelors,0
64,97470,Female,Masters,1
39,108822,Female,Bachelors,1
31,27612,Female,Masters,0
43,71644,Male,Masters,0
45,52069,Female,Masters,1
40,101741,Female,Bachelors,0
31,47331,Male,Bachelors,0
41,75897,Male,Masters,1
19,33934,Male,Masters,0
62,30095,Female,Bachelors,1
43,111494,Male,PhD,0
31,38706,Female,PhD,1
68,63516,Female,PhD,0
24,117008,Male,Bachelors,0
20,54629,Female,Bachelors,1
64,66910,Male,Masters,0
40,108540,Male,Bachelors,0
63,40431,Female,Bachelors,1
60,76733,Female,Bachelors,0
64,60088,Female,Masters,0
62,64135,Male,Masters,1
35,58015,Female,PhD,1
55,51385,Male,PhD,1
52,90199,Male,Bachelors,1
68,58677,Female,Bachelors,1
32,32818,Female,Masters,1
42,108222,Female,PhD,1
54,83001,Female,PhD,1
45,43977,Male,PhD,0
27,69832,Female,Bachelors,0
56,60931,Male,Bachelors,1
34,103990,Female,Bachelors,0
56,98894,Female,Masters,1
39,92204,Female,PhD,0
43,65784,Male,Masters,0
61,29921,Female,PhD,1
42,54959,Male,Bachelors,0
34,52328,Female,Masters,0
30,28859,Female,Masters,0
37,109506,Male,Bachelors,1
42,94408,Male,PhD,0
21,104766,Female,PhD,0
27,46708,Female,PhD,1
20,38847,Male,PhD,0
58,75989,Female,Bachelors,0
62,112641,Male,Bachelors,0
35,24922,Female,Bachelors,0
64,89928,Male,Bachelors,1
53,72335,Male,Masters,1
64,33541,Male,Masters,1
39,39551,Male,Masters,0
51,39381,Male,Bachelors,1
64,75673,Female,PhD,0
25,42948,Female,Masters,0
57,112264,Female,Masters,1
66,79072,Female,Bachelors,1
61,87560,Female,PhD,1
36,102249,Female,PhD,0
59,22486,Female,PhD,0
58,86691,Female,Bachelors,0
54,30082,Female,PhD,0
23,104105,Male,Masters,1
69,27086,Male,Masters,1
43,87853,Female,Masters,0
51,90027,Male,Bachelors,0
62,35916,Female,PhD,1
23,35248,Male,Bachelors,1
54,88047,Male,PhD,0
50,44226,Male,Bachelors,1
39,45025,Female,Masters,0
38,68380,Female,Bachelors,0
23,27848,Female,Bachelors,0
23,34274,Female,Bachelors,0
65,74545,Male,Masters,1
21,116494,Female,Bachelors,1
47,55233,Male,Bachelors,0
28,36304,Female,Masters,0
47,31294,Male,PhD,0
48,46425,Male,Bachelors,0
41,88711,Male,Masters,0
26,113311,Male,Bachelors,1
20,29425,Female,Masters,0
68,111549,Female,PhD,1
48,113464,Male,PhD,0
57,64990,Female,Bachelors,0
54,93746,Female,Masters,0
53,88295,Male,PhD,0
41,36091,Female,PhD,1
48,20002,Female,Masters,1
23,70411,Female,Bachelors,1
19,60958,Male,PhD,0
37,115696,Female,PhD,1
45,40707,Male,PhD,0
28,35248,Male,Bachelors,0
21,91309,Male,PhD,1
32,98322,Female,Masters,0
23,71720,Female,Bachelors,0
66,35037,Female,PhD,1
47,87421,Male,Masters,1
55,101867,Female,Masters,0
68,60612,Male,Bachelors,1
19,108031,Female,Masters,1
32,33450,Male,Bachelors,1
28,29491,Female,Bachelors,0
25,94804,Female,Bachelors,0
43,113293,Female,Masters,1
68,26791,Male,Bachelors,0
62,48314,Male,Bachelors,0
61,71883,Female,Masters,1
22,114119,Male,Bachelors,1
23,107086,Male,PhD,1
43,85629,Male,Masters,0
21,29967,Female,Masters,0
36,101754,Female,Masters,0
37,63220,Female,PhD,0
50,94163,Male,Bachelors,1
37,24947,Female,Masters,1
66,59419,Male,Masters,1
29,76131,Male,Masters,1
64,108714,Female,PhD,1
18,48876,Female,PhD,0
43,108444,Female,PhD,1
31,39971,Male,Bachelors,0
55,82539,Male,Bachelors,0
54,118120,Female,PhD,1
28,69228,Male,Bachelors,0
53,94495,Female,PhD,0
30,48261,Female,Bachelors,1
60,81260,Female,Bachelors,0
20,101371,Female,PhD,1
50,104793,Female,Masters,1
23,23346,Female,Masters,0
67,116343,Male,Bachelors,0
27,115954,Male,Bachelors,1
22,76176,Female,Bachelors,0
40,72300,Female,Bachelors,1
27,31340,Male,Bachelors,1
61,53012,Male,Bachelors,1
19,55393,Female,PhD,1
30,95133,Female,Masters,1
57,45557,Male,Masters,1
19,84204,Female,PhD,0
37,93273,Male,PhD,1
18,37276,Female,Masters,0
54,74639,Male,Masters,0
26,27310,Female,Bachelors,0
34,55167,Female,Masters,1
26,104880,Female,Bachelors,1
28,30391,Male,Bachelors,0
32,70621,Female,Masters,1
41,30892,Male,Bachelors,0
55,96733,Male,Bachelors,1
52,98586,Male,PhD,1
47,56142,Male,Masters,1
48,65679,Female,PhD,0
66,61615,Female,Bachelors,0
22,67553,Female,Bachelors,0
61,99071,Male,PhD,1
67,61002,Female,PhD,1
31,90658,Male,PhD,0
28,29852,Male,Bachelors,0
26,25387,Male,Masters,0
51,117295,Female,Bachelors,1
29,59994,Male,PhD,0
52,53725,Female,Masters,1
52,92682,Female,PhD,1
18,20560,Female,Bachelors,0
57,76565,Male,Masters,1
39,21312,Female,Masters,1
46,38205,Male,Bachelors,1
25,31595,Male,PhD,1
28,107566,Male,PhD,0
58,41329,Male,PhD,1
54,88187,Female,Bachelors,0
31,95542,Female,PhD,1
47,55645,Female,Masters,0
52,107502,Female,PhD,1
38,113382,Male,PhD,0
54,107310,Male,Masters,1
22,89619,Male,Masters,0
36,53513,Male,PhD,0
31,28749,Female,Masters,0
43,50783,Female,Bachelors,1
21,80645,Male,Masters,1
42,102861,Male,Bachelors,0
62,73175,Male,Masters,1
59,104216,Male,Bachelors,0
42,82709,Female,Bachelors,0
35,37323,Male,PhD,1
57,70762,Female,Masters,1
25,108220,Female,Masters,1
56,84222,Male,Masters,1
57,54493,Male,Bachelors,1
31,78328,Female,PhD,1
49,32213,Female,Masters,0
68,117367,Male,PhD,0
55,66930,Female,PhD,0
50,47713,Male,Bachelors,1
40,92723,Male,Masters,0
32,118336,Female,PhD,1
50,52583,Female,Masters,1
42,99944,Male,Masters,1
34,42369,Male,Masters,0
50,67928,Female,PhD,0
64,88950,Female,Bachelors,1
19,39510,Female,Bachelors,0
31,32120,Female,PhD,1
57,119847,Male,Masters,1
57,118575,Male,Masters,0
68,25295,Male,Bachelors,1
56,40460,Female,PhD,1
68,34963,Female,PhD,1
23,97116,Male,Bachelors,1
23,107822,Female,PhD,0
20,47328,Female,PhD,0
24,104629,Female,Bachelors,1
68,41605,Female,Bachelors,1
25,64813,Female,PhD,1
59,66371,Female,PhD,0
69,67598,Male,Bachelors,0
32,80776,Male,Bachelors,0
64,92258,Male,Masters,0
46,60969,Male,PhD,0
50,56912,Female,PhD,1
69,58374,Male,Bachelors,0
47,92302,Male,Bachelors,0
56,82784,Male,Masters,1
44,69882,Male,Masters,0
53,35928,Female,Bachelors,1
46,41274,Female,PhD,1
55,54416,Male,Masters,0
50,106148,Male,Bachelors,0
54,80998,Female,Bachelors,0
44,49047,Female,Bachelors,0
50,63356,Male,PhD,1
21,57134,Female,Bachelors,1
39,87042,Female,Bachelors,0
19,71310,Male,PhD,1
27,100758,Female,Bachelors,1
22,32363,Male,Bachelors,1
27,105149,Male,Masters,0
50,64563,Female,Bachelors,1
55,50628,Female,PhD,1
30,89672,Female,Masters,1
48,66246,Female,Bachelors,0
64,31161,Female,PhD,1
53,109110,Female,Bachelors,1
62,112438,Male,Masters,1
41,22810,Female,PhD,1
69,79860,Male,Masters,1
32,97199,Female,PhD,1
46,91688,Female,PhD,1
25,85548,Female,Bachelors,0
22,82363,Female,PhD,0
46,31162,Female,PhD,0
64,107858,Male,Bachelors,0
21,93535,Male,PhD,0
29,27219,Male,PhD,0
62,90864,Female,PhD,1
19,23621,Female,PhD,0
44,109792,Female,Bachelors,0
48,64433,Male,Bachelors,0
68,96850,Male,Masters,0
68,86188,Female,PhD,1
53,74951,Male,Bachelors,1
53,101718,Female,PhD,1
43,56558,Female,Bachelors,1
60,35659,Male,Masters,0
44,54413,Male,PhD,1
22,30435,Male,Masters,0
37,73911,Male,Masters,1
28,48067,Female,Masters,0
27,107794,Female,Bachelors,0
57,113823,Male,PhD,1
55,89224,Male,Bachelors,1
23,93225,Male,Bachelors,1
25,21379,Male,PhD,1
40,47624,Female,PhD,1
64,111500,Female,PhD,1
43,108427,Female,PhD,1
63,77745,Female,Bachelors,0
60,71805,Female,PhD,1
29,32516,Female,PhD,0
43,99422,Female,PhD,0
30,105843,Male,Masters,1
57,44843,Female,PhD,0
35,25912,Male,PhD,1
42,41514,Male,Bachelors,0
50,107359,Male,Masters,1
64,77032,Female,Bachelors,1
57,48797,Female,Masters,1
60,26449,Female,Bachelors,1
29,21725,Female,Bachelors,1
61,101406,Male,PhD,0
53,29304,Female,PhD,1
65,93058,Male,Masters,1
21,33663,Female,Masters,0
22,90320,Female,Masters,1
54,95008,Male,PhD,0
25,114488,Male,Bachelors,1
59,95591,Male,Masters,0
66,115044,Female,PhD,1
45,32676,Female,PhD,1
48,45192,Male,Bachelors,0
26,44722,Female,Bachelors,0
68,27446,Male,PhD,0
46,24725,Female,Bachelors,0
31,105597,Male,Bachelors,0
57,108207,Male,PhD,1
58,77632,Female,Masters,1
39,86945,Male,Masters,0
28,93741,Female,PhD,0
40,36365,Female,Masters,0
18,85792,Male,PhD,1
63,84857,Male,PhD,1
54,35704,Female,Bachelors,0
38,70575,Female,Masters,1
43,49902,Male,PhD,0
63,21195,Male,Masters,1
53,73517,Male,Masters,0
40,54012,Female,Masters,0
18,31415,Female,PhD,1
68,59534,Female,Bachelors,1
57,41686,Male,Masters,0
32,97198,Male,PhD,0
38,48743,Female,Masters,1
64,52161,Female,Bachelors,0
26,81313,Male,Masters,0
26,22402,Female,PhD,0
27,83190,Male,Masters,0
69,72551,Male,Masters,0
43,33275,Male,Masters,0
58,48182,Female,Bachelors,1
52,34915,Female,Masters,1
69,20909,Male,PhD,0
42,85908,Male,Masters,0
43,42620,Female,Masters,1
28,54112,Male,Masters,0
55,94051,Female,Bachelors,1
19,22431,Female,PhD,1
24,106590,Female,Masters,0
35,82175,Male,PhD,0
44,52624,Male,PhD,0
51,96121,Male,Bachelors,1
44,81264,Male,PhD,1
34,51958,Female,Masters,0
60,21695,Male,Bachelors,0
61,69932,Female,Bachelors,0
68,119323,Male,PhD,1
41,64225,Male,Bachelors,0
42,21403,Male,PhD,1
24,103346,Male,PhD,0
69,94391,Male,Bachelors,0
23,58636,Female,Masters,1
41,30839,Male,PhD,1
50,85546,Male,Bachelors,1
66,67829,Male,Bachelors,1
46,29230,Male,PhD,1
60,71977,Male,PhD,1
39,60232,Female,PhD,0
43,114792,Male,PhD,1
45,45651,Female,Masters,0
67,117919,Male,Masters,0
38,59963,Female,Masters,0
66,75872,Male,Masters,1
24,99198,Male,Bachelors,1
34,33739,Female,PhD,0
37,83294,Male,Bachelors,0
58,68356,Female,Bachelors,0
66,21789,Male,Masters,1
37,39420,Female,Bachelors,0
39,109297,Female,Masters,1
45,57606,Female,PhD,0
57,58640,Male,Masters,1
66,64135,Female,PhD,1
24,57067,Male,Masters,0
18,78420,Female,Bachelors,1
49,37357,Female,Bachelors,0
30,59851,Female,Masters,0
47,58262,Male,PhD,0
40,96853,Male,PhD,0
68,78643,Male,Masters,0
36,41534,Female,Bachelors,1
49,111270,Male,PhD,0
47,52872,Male,Masters,1
46,27689,Female,PhD,0
66,89103,Female,Bachelors,0
62,106268,Male,PhD,1
46,106310,Male,Masters,0
47,108731,Male,PhD,0
33,57412,Female,PhD,1
57,67734,Female,Bachelors,1
36,107793,Female,Bachelors,0
35,89930,Female,Bachelors,0
18,42228,Female,Bachelors,0
31,97924,Male,Masters,0
68,31319,Male,PhD,0
64,26475,Male,PhD,0
67,117091,Female,PhD,0
19,103694,Female,PhD,0
45,34728,Male,Masters,0
66,49545,Male,Bachelors,1
67,116636,Male,PhD,1
47,101686,Female,PhD,0
55,118750,Female,Bachelors,1
68,118412,Female,Bachelors,1
21,81756,Female,PhD,0
18,88775,Female,Bachelors,1
25,58699,Male,PhD,1
46,56821,Male,PhD,1
56,50615,Female,PhD,1
20,33746,Female,PhD,1
49,106457,Male,PhD,0
27,42745,Female,PhD,0
27,21245,Female,Bachelors,1
36,44853,Male,Masters,1
63,47632,Female,Masters,1
51,32856,Female,PhD,0
50,76893,Male,Bachelors,1
40,90641,Female,PhD,0
45,88049,Female,Bachelors,1
49,78182,Male,PhD,1
67,22801,Male,PhD,0
24,117881,Female,Masters,0
46,99431,Male,Bachelors,0
25,59749,Male,Bachelors,1
18,93757,Female,Masters,1
20,75654,Male,Masters,0
41,91574,Female,Masters,1
40,117567,Male,Masters,0
25,75381,Male,Bachelors,0
64,78601,Female,Bachelors,1
54,35082,Female,Masters,1
20,34648,Female,PhD,1
68,20364,Male,PhD,1
50,54568,Female,PhD,1
45,99646,Female,PhD,1
64,91494,Male,Bachelors,1
25,94632,Male,Bachelors,0
51,27436,Male,Bachelors,0
52,106713,Female,PhD,1
49,46754,Male,Masters,0
41,80194,Male,PhD,0
31,44544,Female,Bachelors,0
49,80180,Male,PhD,0
63,83295,Male,Masters,1
60,32638,Female,Masters,0
33,85715,Male,PhD,0
21,89409,Female,Bachelors,1
69,103106,Female,Bachelors,0
54,37157,Female,Bachelors,0
38,65565,Female,PhD,1
31,89996,Female,Bachelors,0
48,85888,Male,PhD,1
65,76095,Female,Bachelors,1
35,84947,Female,Masters,1
24,107122,Female,Masters,0
27,90880,Female,Bachelors,0
24,24507,Male,PhD,1
50,63988,Male,Bachelors,1
40,118421,Male,PhD,1
38,36865,Female,Masters,0
36,47213,Male,PhD,0
65,75954,Male,Bachelors,1
36,77450,Female,Masters,0
53,24477,Female,PhD,0
46,82222,Male,PhD,1
35,26533,Male,Masters,0
19,69395,Male,Bachelors,0
18,43396,Male,Masters,1
64,32755,Female,Bachelors,0
22,20865,Female,Bachelors,0
37,31173,Female,PhD,0
28,78905,Female,Bachelors,1
59,58097,Female,Bachelors,0
19,53371,Male,Masters,0
20,31254,Female,Masters,0
40,24018,Female,Bachelors,0
29,25192,Male,PhD,0
37,22015,Female,Masters,1
22,88916,Male,PhD,0
54,48343,Female,Masters,1
55,89306,Female,Masters,0
47,25829,Female,Bachelors,1
26,54381,Male,Masters,1
51,101081,Female,Masters,0
61,38263,Male,PhD,1
52,73260,Female,Masters,0
69,63306,Female,Masters,1
39,111211,Male,PhD,0
61,78418,Male,Bachelors,0
41,110898,Female,Bachelors,0
34,20148,Male,Masters,0
27,21754,Female,Masters,1
47,46745,Female,PhD,0
63,92914,Male,Bachelors,0
40,75833,Male,Bachelors,0
49,40140,Male,Bachelors,1
34,94907,Female,PhD,0
67,80653,Male,PhD,1
68,112535,Female,PhD,1
34,81521,Male,Masters,0
31,98315,Male,Bachelors,1
26,51075,Male,Masters,0
57,50697,Male,Masters,1
19,74544,Male,PhD,0
62,29795,Female,Bachelors,0
42,84555,Male,Masters,0
56,72204,Male,Bachelors,1
26,89754,Female,Masters,1
39,84860,Female,PhD,1
60,71529,Female,Masters,1
63,31672,Female,PhD,0
21,74238,Male,Bachelors,0
43,116578,Male,Masters,1
46,55950,Female,Masters,1
62,31009,Male,PhD,1
51,67096,Female,PhD,1
40,39544,Female,Bachelors,0
54,75728,Male,PhD,0
28,49381,Male,Bachelors,0
23,45287,Female,Masters,1
35,84610,Male,Bachelors,1
38,88122,Female,Bachelors,1
59,88184,Female,Bachelors,1
53,60081,Female,Masters,0
58,103637,Female,Masters,0
55,65312,Male,PhD,1
51,107228,Female,Bachelors,0
34,92943,Female,Masters,0
54,102790,Female,Bachelors,0
42,100770,Male,Bachelors,0
55,72726,Female,Bachelors,1
29,42211,Female,Masters,0
40,49480,Male,Bachelors,0
59,67780,Female,Bachelors,0
39,77138,Female,PhD,0
38,110382,Female,Bachelors,1
44,62503,Female,PhD,0
48,77893,Male,Bachelors,0
23,66193,Male,PhD,1
44,81358,Male,Masters,1
57,100857,Female,Masters,1
51,98182,Male,Bachelors,1
29,42117,Male,PhD,1
62,79056,Female,Masters,1
24,78706,Male,Bachelors,0
27,90429,Male,Bachelors,0
62,29476,Male,PhD,1
34,102806,Female,PhD,0
43,75006,Female,Bachelors,0
38,107238,Male,PhD,0
45,89918,Male,PhD,0
63,83155,Female,Masters,0
19,87321,Female,PhD,1
60,65798,Female,Bachelors,0
18,97271,Female,PhD,0
68,50177,Male,Bachelors,1
53,116248,Female,Bachelors,0
68,102215,Male,PhD,0
43,63013,Female,PhD,0
46,102600,Female,PhD,0
38,116099,Female,Masters,0
28,73450,Female,Masters,0
57,118628,Male,PhD,1
28,67928,Male,Bachelors,0
53,112403,Male,PhD,1
66,65382,Female,Masters,1
56,119290,Male,Masters,0
57,105038,Female,PhD,0
52,20760,Female,Bachelors,0
51,44142,Male,Bachelors,1
64,37290,Female,Masters,1
41,91035,Female,Masters,1
39,20364,Male,Masters,0
22,76921,Female,Bachelors,1
50,39797,Female,Masters,0
53,52535,Male,Masters,0
64,66300,Male,Bachelors,1
37,67176,Female,Masters,1
36,36105,Male,Masters,0
52,27939,Female,PhD,1
69,99472,Male,Masters,1
60,62029,Female,PhD,0
34,35863,Male,Masters,1
62,98097,Male,Masters,1
60,30447,Female,PhD,0
51,116160,Male,Masters,0
26,66940,Male,PhD,1
43,97947,Female,Masters,1
19,105001,Male,PhD,1
26,39642,Male,PhD,0
26,116798,Male,Masters,1
57,115899,Female,Masters,0
34,87643,Male,PhD,0
18,27928,Female,Bachelors,0
42,68002,Female,Masters,0
60,104853,Male,Masters,1
57,45017,Female,Bachelors,1
59,99064,Female,Bachelors,1
42,33313,Female,PhD,1
56,21559,Female,Masters,1
52,70893,Male,PhD,0
20,35167,Male,Masters,0
67,100879,Male,Bachelors,1
54,58598,Female,PhD,1
61,27523,Female,Masters,1
61,69777,Male,Masters,1
68,48439,Female,Bachelors,0
47,101060,Male,Bachelors,1
55,33285,Female,Masters,0
51,30973,Male,Bachelors,0
29,42694,Male,Bachelors,1
36,55774,Male,PhD,0
54,24302,Female,Masters,1
61,42391,Male,PhD,0
66,24611,Female,Bachelors,0
34,29372,Female,Masters,0
27,44312,Male,Bachelors,0
66,34080,Male,Bachelors,0
64,100618,Female,Masters,1
29,116213,Female,Bachelors,0
33,40874,Male,PhD,1
41,82537,Male,Masters,1
36,93914,Female,Bachelors,0
25,21597,Male,Bachelors,1
48,31600,Male,Bachelors,0
38,23747,Male,Masters,1
34,99415,Male,PhD,1
40,98553,Female,Bachelors,0
54,44815,Female,Bachelors,1
33,104500,Male,Bachelors,1
23,114348,Male,Masters,1
25,44714,Female,Bachelors,0
42,38890,Female,Bachelors,1
35,81509,Female,Bachelors,1
42,81824,Female,Masters,0
29,24725,Female,PhD,1
32,63205,Male,Masters,0
43,40684,Male,PhD,1
58,111861,Female,PhD,1
62,77911,Female,Masters,1
43,118078,Male,Bachelors,0
64,33092,Female,PhD,1
49,115918,Female,Bachelors,0
27,59770,Male,PhD,0
33,45457,Male,Bachelors,1
24,91667,Male,Bachelors,1
34,110751,Male,Masters,0
40,82894,Female,Bachelors,1
43,81305,Male,PhD,1
38,32612,Female,Bachelors,1
39,98627,Female,Bachelors,1
24,57089,Female,Bachelors,0
31,115295,Female,PhD,1
32,72137,Male,PhD,0
24,20559,Female,PhD,0
26,86249,Female,Bachelors,0
68,57361,Female,Masters,0
65,100720,Male,PhD,0
25,35261,Male,Bachelors,0
67,40372,Male,PhD,0
40,75355,Male,Masters,1
46,117676,Male,Bachelors,1
35,118560,Female,PhD,0
48,77920,Male,PhD,1
47,52544,Female,Masters,1
69,20037,Male,PhD,1
56,63032,Female,Bachelors,1
52,98233,Male,Bachelors,0
35,61420,Female,Masters,1
59,117243,Male,Masters,0
56,111552,Female,Masters,1
34,54600,Female,Bachelors,1
31,68285,Female,Masters,0
48,82008,Female,PhD,0
41,109520,Female,PhD,0
52,25167,Female,Bachelors,1
61,20432,Male,PhD,1
62,89687,Male,Masters,1
51,91947,Female,PhD,0
20,116324,Female,Masters,0
54,70903,Female,PhD,0
60,112159,Female,Bachelors,0
57,74149,Female,Masters,0
43,107640,Female,PhD,1
40,76768,Female,Bachelors,0
61,80184,Male,PhD,0
56,85792,Female,Bachelors,1
32,53439,Female,PhD,0
66,53257,Male,Masters,0
21,64674,Male,Masters,0
46,71248,Female,Masters,0
39,103602,Male,Masters,1
42,65371,Male,Masters,0
30,118282,Male,PhD,1
35,87996,Female,PhD,0
50,57297,Female,PhD,1
33,74273,Male,PhD,1
62,81256,Female,Masters,0
59,54743,Female,Bachelors,1
61,88752,Female,Masters,1
19,99803,Male,PhD,1
52,95117,Male,Masters,0
59,90051,Male,Masters,1
51,42076,Male,Masters,1
47,95312,Female,Bachelors,1
30,107483,Female,Masters,0
30,22963,Female,Masters,0
35,92322,Male,Bachelors,1
49,33866,Male,Masters,1
49,52305,Female,Masters,0
52,82403,Male,Masters,1
56,102896,Male,Masters,0
63,52813,Female,Masters,1
69,86729,Male,PhD,1
46,80686,Male,Masters,0
66,24512,Female,Bachelors,0
46,42666,Male,Masters,1
61,36630,Female,PhD,0
33,94519,Female,Bachelors,1
61,20636,Male,Bachelors,1
64,23775,Female,Masters,0
27,87957,Male,PhD,1
47,84591,Male,Masters,1
42,98561,Male,PhD,0
56,94816,Male,PhD,1
37,31351,Male,Masters,1
22,75184,Male,PhD,1
18,115707,Male,Masters,1
47,89180,Male,PhD,0
66,101678,Male,Bachelors,1
20,93309,Female,Masters,1
62,114002,Female,PhD,1
31,30778,Male,Bachelors,1
47,32501,Male,Bachelors,0
67,22108,Male,Bachelors,0
21,114905,Female,Bachelors,0
35,56382,Female,Masters,1
54,111354,Male,PhD,1
42,95787,Male,Bachelors,0
65,43341,Male,PhD,0
18,97214,Female,PhD,1
63,34367,Male,PhD,0
32,115208,Female,Masters,1
26,89868,Female,Masters,1
32,32002,Male,Bachelors,1
66,105820,Female,PhD,1
41,79949,Male,Masters,1
21,35700,Female,Masters,1
29,99305,Female,Masters,1
54,82543,Male,Bachelors,1
54,49318,Male,Masters,0
60,109859,Female,PhD,0
23,47610,Female,Masters,0
56,92499,Female,Masters,0
63,93374,Male,Bachelors,1
41,85226,Male,PhD,0
28,65167,Male,Masters,0
30,97779,Male,PhD,1
51,47939,Female,PhD,0
42,81365,Female,Masters,0
24,87381,Female,Bachelors,0
69,66710,Female,PhD,0
21,36766,Female,Masters,1
25,32780,Male,PhD,0
37,68458,Male,PhD,0
46,76221,Female,PhD,0
68,21509,Female,Masters,0
62,109493,Female,PhD,1
63,54346,Female,PhD,1
27,102799,Female,Bachelors,0
60,66874,Female,Masters,1
51,46148,Female,Masters,1
43,51533,Female,PhD,1
58,98467,Male,Bachelors,1
66,21359,Female,PhD,0
20,110068,Female,PhD,1
23,80313,Male,Masters,0
22,40344,Male,Bachelors,0
22,89778,Female,PhD,0
64,40601,Male,Masters,0
40,39116,Male,PhD,0
66,76985,Female,PhD,0
26,50782,Male,Bachelors,0
52,69819,Female,Bachelors,0
37,104416,Female,Bachelors,0
66,89035,Female,PhD,0
59,117123,Male,Bachelors,1
52,64458,Male,Masters,1
67,111556,Female,PhD,1
35,28080,Female,Bachelors,0
34,108743,Male,PhD,0
41,53957,Female,PhD,0
20,33908,Male,Masters,0
49,116188,Male,Masters,0
52,115880,Male,Masters,1
55,110570,Male,PhD,1
30,111324,Male,PhD,0
64,98287,Male,Masters,0
42,67482,Female,PhD,1
26,119329,Female,Masters,1
21,118375,Male,Masters,1
31,58314,Male,Bachelors,0
54,94921,Female,Masters,0
51,103768,Female,Bachelors,0
28,35831,Female,Masters,0
58,40125,Female,PhD,1
20,82451,Female,Bachelors,1
45,65708,Female,PhD,0
46,37682,Female,PhD,1
26,102824,Female,Masters,0
20,55794,Male,Masters,1
42,79372,Female,PhD,0
51,59477,Male,Masters,1
29,73863,Female,Masters,1
59,109941,Female,Masters,1
26,58737,Female,PhD,0
32,22620,Female,Bachelors,1
57,55057,Female,Bachelors,0
42,60138,Male,PhD,0
22,99390,Female,Masters,1
28,73024,Male,Masters,0
51,29677,Male,Bachelors,0
41,64111,Female,PhD,0
32,44074,Male,PhD,0
55,37824,Female,Masters,1
25,20765,Female,Masters,0
22,65439,Female,Masters,1
65,117151,Male,PhD,0
43,68926,Female,Bachelors,0
35,56860,Male,PhD,0
23,32975,Female,PhD,0
54,94877,Female,PhD,0
65,113677,Male,Bachelors,0
30,97870,Male,Masters,0
45,101371,Male,Masters,0
22,46548,Male,PhD,0
30,110575,Male,PhD,1
34,118066,Male,Bachelors,1
67,58736,Female,Bachelors,0
57,81562,Male,Masters,0
62,60409,Female,PhD,0
49,104101,Female,Bachelors,1
46,29834,Female,Bachelors,1
68,20840,Female,PhD,1
20,99409,Female,PhD,0
57,51568,Male,PhD,0
51,30846,Female,PhD,1
57,25899,Female,PhD,0
44,106038,Female,PhD,0
30,86101,Male,Bachelors,1
62,58773,Male,PhD,0
